"loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
141703,"Canada","Ontario","Toronto","P2T 6G3","Male","Bachelor",63348,"Married","Star",2732.61,"Standard",2016,4,0,0
221862,"Canada","British Columbia","Vancouver","V6E 3D9","Female","Bachelor",63348,"Married","Star",2732.61,"Standard",2016,12,0,0
412133,"Canada","Ontario","Kingston","M9K 2P4","Male","Bachelor",95313,"Single","Star",2732.65,"Standard",2016,6,0,0
551154,"Canada","Yukon","Whitehorse","Y2K 6R0","Female","Bachelor",95313,"Single","Star",2732.65,"Standard",2015,11,0,0
611990,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",100368,"Married","Star",2733.43,"Standard",2012,5,0,0
658257,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",100368,"Married","Star",2733.43,"Standard",2018,11,0,0
571123,"Canada","Quebec","Montreal","H2Y 2W2","Female","Bachelor",57419,"Married","Star",2734.15,"Standard",2017,4,0,0
755582,"Canada","Manitoba","Winnipeg","R2C 0M5","Male","Bachelor",57419,"Married","Star",2734.15,"Standard",2014,11,7,7
409914,"Canada","Quebec","Hull","J8Y 3Z5","Female","Bachelor",54529,"Single","Star",2734.33,"Standard",2016,1,0,0
873945,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","Bachelor",54529,"Single","Star",2734.33,"Standard",2012,8,0,0
364247,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","Bachelor",71428,"Married","Star",2734.44,"Standard",2015,9,5,5
733582,"Canada","Quebec","Quebec City","G1B 3L5","Female","Bachelor",71428,"Married","Star",2734.44,"Standard",2016,12,0,0
813931,"Canada","British Columbia","Vancouver","V6E 3D9","Male","Bachelor",99343,"Single","Star",2734.51,"Standard",2015,1,0,0
956081,"Canada","Ontario","Toronto","P2T 6G3","Male","Bachelor",99343,"Single","Star",2734.51,"Standard",2016,10,6,6
154480,"Canada","Ontario","Sudbury","M5V 1G5","Female","Bachelor",102385,"Single","Star",2735.47,"Standard",2014,9,0,0
578751,"Canada","British Columbia","Vancouver","V1E 4R6","Male","Bachelor",104500,"Married","Star",2735.54,"Standard",2015,5,1,1
930921,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",104500,"Married","Star",2735.54,"Standard",2014,5,0,0
349115,"Canada","Ontario","Thunder Bay","K8T 5M5","Male","Doctor",142291,"Married","Star",2736.35,"Standard",2014,11,0,0
492695,"Canada","Ontario","Trenton","K8V 4B2","Male","Bachelor",81177,"Married","Star",7720.16,"2018 Promotion",2018,2,0,0
984290,"Canada","Quebec","Tremblant","H5Y 2S9","Female","Bachelor",60805,"Married","Star",2736.53,"Standard",2017,11,0,0
765877,"Canada","New Brunswick","Fredericton","E3B 2H2","Male","Bachelor",89634,"Married","Star",2736.94,"Standard",2014,2,0,0
937065,"Canada","Quebec","Montreal","H4G 3T4","Male","Bachelor",89634,"Married","Star",2736.94,"Standard",2013,9,11,11
379120,"Canada","Quebec","Montreal","H3T 8L4","Male","Bachelor",55642,"Married","Star",2742.8,"Standard",2016,4,0,0
881628,"Canada","Ontario","Toronto","M8Y 4K8","Female","Bachelor",79118,"Married","Star",2742.84,"Standard",2017,8,4,4
369091,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",52734,"Married","Aurora",8826.96,"Standard",2013,8,0,0
716961,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",52734,"Married","Aurora",8826.96,"Standard",2014,2,0,0
769361,"Canada","Saskatchewan","Regina","S6J 3G0","Male","Bachelor",76723,"Married","Aurora",8828.38,"Standard",2013,8,0,0
735666,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",48278,"Married","Aurora",8835.16,"Standard",2013,8,0,0
190791,"Canada","Newfoundland","St. John's","A1C 6H9","Female","Bachelor",77478,"Single","Aurora",8837.33,"Standard",2016,11,0,0
126308,"Canada","Manitoba","Winnipeg","R6Y 4T5","Female","Bachelor",92396,"Married","Aurora",8838.09,"Standard",2016,5,1,1
657842,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","Bachelor",47542,"Married","Nova",6308.92,"2018 Promotion",2018,4,0,0
416575,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",92396,"Married","Aurora",8838.09,"Standard",2015,12,0,0
500788,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",92396,"Married","Aurora",8838.09,"Standard",2012,8,0,0
882443,"Canada","Ontario","Toronto","P5S 6R4","Female","Bachelor",92396,"Married","Aurora",8838.09,"Standard",2015,4,12,12
427804,"Canada","Ontario","Toronto","P1W 1K4","Female","Bachelor",66516,"Married","Aurora",8840.19,"Standard",2016,1,9,9
396267,"Canada","Quebec","Montreal","H4G 3T4","Female","Bachelor",88308,"Single","Aurora",8845.71,"Standard",2013,7,0,0
952222,"Canada","New Brunswick","Fredericton","E3B 2H2","Female","Bachelor",88308,"Single","Aurora",8845.71,"Standard",2013,1,0,0
873045,"Canada","Alberta","Edmonton","T3G 6Y6","Female","Bachelor",81643,"Married","Aurora",8852.69,"Standard",2013,9,0,0
990598,"Canada","Ontario","Toronto","M2P 4F6","Male","Bachelor",97856,"Married","Aurora",8861.15,"Standard",2014,8,0,0
388478,"Canada","Quebec","Montreal","H2T 9K8","Female","Bachelor",89856,"Divorced","Star",2744.08,"Standard",2017,7,0,0
756892,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",101166,"Divorced","Star",2744.52,"Standard",2015,11,0,0
727179,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",99050,"Married","Star",2745.13,"Standard",2018,10,0,0
515718,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",64975,"Married","Star",2745.25,"Standard",2018,10,0,0
117219,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",69803,"Divorced","Star",2750.71,"Standard",2014,10,0,0
388156,"Canada","British Columbia","Vancouver","V5R 1W3","Female","Bachelor",69803,"Divorced","Star",2750.71,"Standard",2015,5,0,0
866168,"Canada","Ontario","Toronto","P5S 6R4","Male","Bachelor",63068,"Married","Star",2751.37,"Standard",2014,2,0,0
348723,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",53045,"Single","Star",2753.31,"Standard",2012,5,0,0
724028,"Canada","Ontario","Ottawa","K1F 2R2","Male","Bachelor",50311,"Married","Star",2754.46,"Standard",2017,6,0,0
468310,"Canada","Nova Scotia","Halifax","B3C 2M8","Female","Bachelor",60732,"Married","Star",2755.22,"Standard",2014,8,0,0
615678,"Canada","Ontario","Toronto","M2M 7K8","Female","Bachelor",68237,"Divorced","Star",2755.75,"Standard",2017,9,0,0
745454,"Canada","Alberta","Peace River","T9O 2W2","Male","Bachelor",68237,"Divorced","Star",2755.75,"Standard",2018,7,0,0
612294,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",63767,"Married","Star",2756.47,"Standard",2017,7,0,0
163757,"Canada","Ontario","Ottawa","K1F 2R2","Male","Bachelor",62886,"Single","Star",2756.54,"Standard",2015,11,0,0
962730,"Canada","Saskatchewan","Regina","S1J 3C5","Female","Bachelor",68797,"Married","Star",2757.38,"Standard",2015,10,0,0
954773,"Canada","British Columbia","Whistler","V6T 1Y8","Female","Doctor",200870,"Married","Star",2758.33,"Standard",2013,2,11,11
348047,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","Bachelor",80051,"Married","Star",2758.5,"Standard",2015,6,0,0
474779,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",79023,"Married","Star",2759.62,"Standard",2017,7,0,0
200067,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",99444,"Married","Star",2759.98,"Standard",2015,10,0,0
299204,"Canada","Ontario","Toronto","M8Y 4K8","Male","Master",67462,"Divorced","Star",7805.31,"2018 Promotion",2018,3,0,0
402918,"Canada","Quebec","Hull","J8Y 3Z5","Female","Bachelor",99444,"Married","Star",2759.98,"Standard",2018,11,0,0
739005,"Canada","Saskatchewan","Regina","S6J 3G0","Female","Bachelor",99444,"Married","Star",2759.98,"Standard",2016,8,0,0
805431,"Canada","Quebec","Hull","J8Y 3Z5","Female","Bachelor",99444,"Married","Star",2759.98,"Standard",2014,4,0,0
475034,"Canada","Ontario","Kingston","M9K 2P4","Female","Bachelor",47230,"Married","Star",7824.49,"2018 Promotion",2018,4,12,12
940187,"Canada","Ontario","Toronto","P1J 8T7","Female","Bachelor",44062,"Married","Star",7943.51,"2018 Promotion",2018,4,12,12
445746,"Canada","Saskatchewan","Regina","S1J 3C5","Female","Bachelor",71555,"Divorced","Star",2764.02,"Standard",2013,7,0,0
860809,"Canada","Ontario","Toronto","M2M 6J7","Male","Bachelor",56667,"Married","Star",2764.03,"Standard",2016,9,0,0
384750,"Canada","British Columbia","Vancouver","V6E 3D9","Male","Bachelor",98921,"Married","Aurora",8870.67,"Standard",2014,7,0,0
665100,"Canada","Ontario","Kingston","M9K 2P4","Female","Bachelor",52804,"Married","Aurora",8873.2,"Standard",2013,5,0,0
235454,"Canada","Quebec","Montreal","H2T 9K8","Male","Bachelor",71057,"Single","Aurora",8873.53,"Standard",2013,10,1,1
833998,"Canada","Ontario","Toronto","M8Y 4K8","Male","Bachelor",82547,"Married","Aurora",8875.97,"Standard",2015,4,0,0
175804,"Canada","British Columbia","Victoria","V10 6T5","Male","Bachelor",70384,"Single","Aurora",8879.79,"Standard",2017,5,0,0
861879,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",70384,"Single","Aurora",8879.79,"Standard",2016,9,11,11
443985,"Canada","Ontario","Toronto","P1W 1K4","Female","Bachelor",74926,"Married","Aurora",8888.14,"Standard",2017,3,0,0
701617,"Canada","Quebec","Montreal","H2Y 2W2","Female","Bachelor",47646,"Single","Aurora",8888.88,"Standard",2016,12,0,0
394979,"Canada","Ontario","Thunder Bay","K8T 5M5","Female","Bachelor",88328,"Married","Aurora",8888.89,"Standard",2012,5,0,0
464220,"Canada","Quebec","Montreal","H4G 3T4","Female","Bachelor",93199,"Divorced","Aurora",8900.42,"Standard",2014,8,0,0
952959,"Canada","Alberta","Banff","T4V 1D4","Female","Bachelor",66177,"Married","Aurora",8902.74,"Standard",2012,6,0,0
617484,"Canada","Saskatchewan","Regina","S6J 3G0","Male","High School or Below",49864,"Married","Aurora",8903.97,"Standard",2016,1,0,0
430618,"Canada","Quebec","Montreal","H2Y 4R4","Female","Bachelor",55316,"Single","Aurora",8915.17,"Standard",2012,8,0,0
580592,"Canada","Quebec","Montreal","H4G 3T4","Male","Bachelor",49366,"Married","Aurora",8925.63,"Standard",2013,5,7,7
417825,"Canada","Nova Scotia","Halifax","B3C 2M8","Female","Bachelor",76477,"Married","Aurora",8932.32,"Standard",2016,5,0,0
622302,"Canada","Quebec","Montreal","H4G 3T4","Male","Bachelor",61111,"Single","Aurora",8935.03,"Standard",2018,6,0,0
397947,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",78245,"Married","Aurora",8935.27,"Standard",2013,4,0,0
139518,"Canada","Quebec","Tremblant","H5Y 2S9","Male","Bachelor",57235,"Married","Aurora",8954.43,"Standard",2016,5,0,0
592966,"Canada","Ontario","Toronto","M8Y 4K8","Female","Bachelor",62515,"Married","Aurora",8966.31,"Standard",2013,1,0,0
321734,"Canada","Ontario","Trenton","K8V 4B2","Male","Bachelor",82936,"Married","Aurora",8973.11,"Standard",2018,5,0,0
912128,"Canada","Alberta","Edmonton","T9G 1W3","Female","Bachelor",63730,"Married","Aurora",8982.85,"Standard",2017,7,0,0
211475,"Canada","Ontario","Toronto","M2Z 4K1","Male","Bachelor",55023,"Married","Star",2764.8,"Standard",2017,9,0,0
422989,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","Bachelor",60917,"Married","Star",2769.73,"Standard",2017,4,12,12
333773,"Canada","New Brunswick","Fredericton","E3B 2H2","Female","Bachelor",68546,"Single","Star",2771.05,"Standard",2016,7,0,0
443198,"Canada","Quebec","Montreal","H2Y 2W2","Female","Bachelor",68546,"Single","Star",2771.05,"Standard",2017,11,0,0
490563,"Canada","Ontario","Toronto","M1R 4K3","Male","Bachelor",68546,"Single","Star",2771.05,"Standard",2012,9,0,0
501569,"Canada","British Columbia","Vancouver","V6E 3D9","Female","Bachelor",68546,"Single","Star",2771.05,"Standard",2016,12,8,8
927305,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",68546,"Single","Star",2771.05,"Standard",2017,2,0,0
473410,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",75706,"Married","Star",2771.66,"Standard",2016,5,0,0
833221,"Canada","Alberta","Edmonton","T9G 1W3","Male","Bachelor",75706,"Married","Star",2771.66,"Standard",2018,1,0,0
568594,"Canada","British Columbia","Kelowna","V09 2E9","Female","Bachelor",90200,"Divorced","Star",2772.44,"Standard",2012,12,0,0
802958,"Canada","Ontario","Ottawa","K1F 2R2","Female","Bachelor",54302,"Married","Star",2772.84,"Standard",2014,4,12,12
462497,"Canada","Ontario","Toronto","P5S 6R4","Female","Bachelor",85674,"Married","Star",2773.46,"Standard",2016,4,5,5
368669,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",69215,"Divorced","Star",2776.58,"Standard",2018,11,0,0
980761,"Canada","Quebec","Quebec City","G1B 3L5","Female","Bachelor",83710,"Married","Star",2776.77,"Standard",2015,10,0,0
135578,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",80398,"Married","Aurora",8986.61,"Standard",2012,7,0,0
933807,"Canada","Ontario","Toronto","P1W 1K4","Male","Bachelor",80398,"Married","Aurora",8986.61,"Standard",2017,11,0,0
142190,"Canada","Ontario","Thunder Bay","K8T 5M5","Female","Bachelor",68279,"Married","Aurora",8996.77,"Standard",2018,12,0,0
574506,"Canada","Ontario","Ottawa","K1F 2R2","Male","Bachelor",52474,"Married","Aurora",9000.44,"Standard",2017,12,0,0
408886,"Canada","Ontario","Kingston","M9K 2P4","Male","Bachelor",76817,"Married","Aurora",9002.12,"Standard",2013,3,0,0
101664,"Canada","Nova Scotia","Halifax","B3J 9S2","Male","Bachelor",87654,"Married","Aurora",9002.41,"Standard",2013,7,0,0
307049,"Canada","Ontario","Toronto","P2T 6G3","Female","Bachelor",62303,"Single","Aurora",9007.43,"Standard",2014,6,0,0
726544,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","Bachelor",55513,"Married","Aurora",9009.22,"Standard",2017,8,0,0
337453,"Canada","British Columbia","Vancouver","V6E 3D9","Female","Bachelor",96819,"Married","Aurora",9011.13,"Standard",2013,12,0,0
166239,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",78655,"Single","Aurora",9011.76,"Standard",2012,10,0,0
711625,"Canada","Nova Scotia","Halifax","B3J 9S2","Male","Bachelor",81549,"Married","Aurora",9012.92,"Standard",2015,12,0,0
833052,"Canada","Quebec","Montreal","H2T 9K8","Female","Bachelor",84226,"Married","Aurora",9024.2,"Standard",2016,9,0,0
194009,"Canada","Ontario","Toronto","M1R 4K3","Female","Bachelor",104352,"Married","Aurora",9027.87,"Standard",2013,10,0,0
288636,"Canada","Ontario","Toronto","P1J 8T7","Female","Master",92359,"Divorced","Aurora",9029.71,"Standard",2017,12,0,0
175584,"Canada","Quebec","Quebec City","G1B 3L5","Male","Bachelor",57033,"Married","Aurora",9035.67,"Standard",2015,10,0,0
435097,"Canada","British Columbia","Whistler","V6T 1Y8","Female","Bachelor",57033,"Married","Aurora",9035.67,"Standard",2013,9,0,0
612162,"Canada","Quebec","Montreal","H2T 9K8","Female","Bachelor",57033,"Married","Aurora",9035.67,"Standard",2017,6,0,0
797991,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",57033,"Married","Aurora",9035.67,"Standard",2013,1,0,0
861330,"Canada","Quebec","Montreal","H2T 2J6","Male","Bachelor",79786,"Married","Star",2777.34,"Standard",2018,5,0,0
743018,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",80224,"Married","Star",2778.32,"Standard",2016,2,0,0
945430,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",85742,"Single","Star",2778.9,"Standard",2014,4,0,0
996984,"Canada","British Columbia","Vancouver","V1E 4R6","Male","Doctor",176843,"Divorced","Star",2780.2,"Standard",2018,7,0,0
745830,"Canada","Ontario","Toronto","P1W 1K4","Female","Bachelor",101381,"Married","Star",2780.73,"Standard",2012,4,0,0
187618,"Canada","Quebec","Montreal","H4G 3T4","Female","Bachelor",96816,"Married","Star",2780.85,"Standard",2018,7,0,0
294334,"Canada","Newfoundland","St. John's","A1C 6H9","Female","Bachelor",77134,"Divorced","Star",2784.97,"Standard",2016,7,0,0
793126,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",68389,"Married","Star",7996.01,"2018 Promotion",2018,4,0,0
143981,"Canada","Quebec","Montreal","H2T 2J6","Male","Bachelor",100918,"Divorced","Star",2786.66,"Standard",2014,12,0,0
607489,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",57464,"Married","Star",2787.54,"Standard",2017,2,0,0
827339,"Canada","Quebec","Montreal","H2Y 4R4","Female","High School or Below",50655,"Married","Star",2789.75,"Standard",2012,11,0,0
343383,"Canada","Alberta","Edmonton","T9G 1W3","Male","Bachelor",71335,"Married","Star",2790.68,"Standard",2012,8,0,0
259878,"Canada","Yukon","Whitehorse","Y2K 6R0","Female","Bachelor",48317,"Single","Star",2792.01,"Standard",2017,5,0,0
557996,"Canada","Ontario","Kingston","M9K 2P4","Male","Bachelor",48317,"Single","Star",2792.01,"Standard",2017,1,0,0
387648,"Canada","Alberta","Edmonton","T3G 6Y6","Male","Bachelor",61018,"Single","Star",2794.91,"Standard",2015,12,0,0
781621,"Canada","Ontario","Trenton","K8V 4B2","Female","Bachelor",82989,"Married","Star",2795.55,"Standard",2013,3,0,0
669222,"Canada","Quebec","Montreal","H4G 3T4","Male","Bachelor",71900,"Married","Star",2796.87,"Standard",2014,12,0,0
481105,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",82839,"Married","Star",2797.67,"Standard",2014,5,0,0
421923,"Canada","Ontario","Ottawa","K1F 2R2","Female","Bachelor",67525,"Divorced","Star",2798.83,"Standard",2015,7,0,0
305287,"Canada","British Columbia","Victoria","V10 6T5","Female","Bachelor",89076,"Married","Star",2799.47,"Standard",2013,3,4,4
362841,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",78592,"Married","Aurora",9050.76,"Standard",2017,2,0,0
921489,"Canada","Alberta","Peace River","T9O 2W2","Male","Bachelor",51157,"Married","Aurora",9051.91,"Standard",2012,11,0,0
166705,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",98514,"Married","Aurora",9057.94,"Standard",2014,2,0,0
927676,"Canada","British Columbia","Victoria","V10 6T5","Female","Bachelor",73673,"Married","Aurora",9060.2,"Standard",2015,1,0,0
439068,"Canada","Quebec","Montreal","H2T 9K8","Male","Bachelor",63184,"Married","Aurora",9061.95,"Standard",2018,11,0,0
926058,"Canada","Quebec","Montreal","H2Y 2W2","Female","Bachelor",89166,"Married","Aurora",9067.66,"Standard",2018,10,0,0
765223,"Canada","Ontario","Toronto","P1L 8X8","Female","Bachelor",59510,"Single","Aurora",9075.77,"Standard",2018,11,0,0
880580,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",59510,"Single","Aurora",9075.77,"Standard",2018,7,0,0
970637,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",59510,"Single","Aurora",9075.77,"Standard",2016,4,0,0
891335,"Canada","Newfoundland","St. John's","A1C 6H9","Male","Bachelor",57246,"Married","Star",2802.62,"Standard",2013,6,0,0
517087,"Canada","Nova Scotia","Halifax","B3J 9S2","Male","Bachelor",76329,"Married","Star",2803.6,"Standard",2015,12,0,0
166693,"Canada","Alberta","Edmonton","T9G 1W3","Male","High School or Below",67054,"Married","Star",2803.92,"Standard",2012,7,0,0
782549,"Canada","Ontario","Toronto","M2M 7K8","Male","High School or Below",67054,"Married","Star",2803.92,"Standard",2013,11,0,0
